lat,lon
12.9850463,77.4832358
12.985041,77.4833435
12.9850332,77.4835527
12.9850332,77.4836522
12.9850378,77.48375
12.9850378,77.48375
12.9850453,77.4838512
12.9850528,77.4839548
12.9850705,77.4841707
12.9850865,77.4842793
12.9851093,77.4843893
12.9851093,77.4843893
12.9851355,77.4844983
12.985163,77.484603
12.985221,77.4847988
12.9852455,77.4848862
12.9852653,77.4849613
12.9852653,77.4849613
12.9852815,77.4850225
12.985297,77.4850765
12.9853297,77.4851765
12.9853462,77.4852258
12.9853627,77.4852782
12.9853627,77.4852782
12.9853802,77.4853358
12.985398,77.4853962
12.9854362,77.4855162
12.9854553,77.485577
12.9854553,77.485577
12.9854747,77.4856352
12.9854942,77.4856963
12.9855122,77.4857587
12.9855505,77.4858813
12.9855685,77.4859395
12.9855685,77.4859395
12.9855855,77.4859933
12.985601,77.4860373
12.9856262,77.4861017
12.9856367,77.4861313
12.9856467,77.4861665
12.9856467,77.4861665
12.9856585,77.486209
12.98567,77.4862542
12.9856922,77.4863423
12.9857027,77.4863825
12.9857122,77.486426
12.9857122,77.486426
12.9857237,77.4864757
12.9857385,77.4865317
12.9857747,77.4866562
12.9857938,77.4867215
12.9857938,77.4867215
12.9858143,77.4867885
12.985836,77.4868602
12.9858575,77.4869365
12.9859032,77.4870978
12.9859267,77.4871782
12.9859267,77.4871782
12.9859493,77.4872598
12.9859713,77.4873425
12.9860138,77.487507
12.9860338,77.4875863
12.986052,77.4876605
12.986052,77.4876605
12.9860675,77.4877273
12.9860813,77.4877853
12.9860937,77.4878358
12.9861155,77.4879253
12.9861262,77.4879677
12.9861262,77.4879677
12.9861363,77.4880122
12.9861487,77.4880592
12.9861748,77.4881587
12.9861862,77.4882088
12.986198,77.4882612
12.986198,77.4882612
12.9862097,77.488313
12.9862222,77.4883635
12.9862492,77.488473
12.986265,77.4885327
12.9862808,77.4885958
12.9862808,77.4885958
12.9862972,77.488661
12.9863138,77.4887273
12.9863478,77.4888675
12.9863655,77.4889403
12.986385,77.4890142
12.986385,77.4890142
12.9864047,77.4890882
12.9864243,77.4891637
12.9864658,77.489317
12.9864865,77.4893962
12.9864865,77.4893962
12.9865082,77.4894765
12.986529,77.4895577
12.98655,77.4896392
12.9865925,77.4898003
12.986614,77.4898833
12.986614,77.4898833
12.9866362,77.4899687
12.9866603,77.490056
12.9867092,77.4902343
12.9867335,77.4903228
12.9867582,77.4904085
12.9867582,77.4904085
12.9867833,77.4904905
12.986806,77.4905663
12.986846,77.4906997
12.986863,77.4907588
12.986863,77.4907588
12.986878,77.4908138
12.9868928,77.4908633
12.9869068,77.4909078
12.986932,77.490991
12.9869455,77.4910312
12.9869455,77.4910312
12.9869587,77.491075
12.9869728,77.4911247
12.9870062,77.491237
12.9870238,77.491296
12.9870438,77.4913575
12.9870438,77.4913575
